Store,Dept,Date,Weekly_Sales,IsHoliday,MA_4
9,79,2011-06-03,14392.99,False,16681.212500000154
4,3,2011-06-03,9997.19,False,18457.650000000154
42,2,2011-06-03,16478.75,False,10551.310000000152
36,87,2011-06-03,369.92,False,10309.712500000152
6,33,2011-06-03,7321.49,False,8541.837500000152
1,34,2011-06-03,12748.99,False,9229.787500000151
1,20,2011-06-03,5376.07,False,6454.117500000151
13,7,2011-06-03,57780.42,False,20806.742500000153
23,11,2011-06-03,95035.42,False,42735.22500000015
29,36,2011-06-03,4338.0,False,40632.477500000154
36,18,2011-06-03,0.1,False,39288.485000000146
32,98,2011-06-03,7744.02,False,26779.385000000148
22,17,2011-06-03,12137.25,False,6054.84250000015
21,97,2011-06-03,3455.3,False,5834.16750000015
22,83,2011-06-03,1728.01,False,6266.14500000015
29,19,2011-06-03,10.0,False,4332.640000000149
23,82,2011-06-03,20287.16,False,6370.117500000149
27,41,2011-06-03,2741.16,False,6191.582500000149
40,52,2011-06-03,699.96,False,5934.570000000148
33,21,2011-06-03,179.87,False,5977.037500000149
19,11,2011-06-03,50635.17,False,13564.040000000148
12,29,2011-06-03,5332.53,False,14211.882500000149
35,93,2011-06-03,2354.23,False,14625.450000000148
24,9,2011-06-03,38550.57,False,24218.12500000015
40,2,2011-06-03,28477.2,False,18678.63250000015
24,81,2011-06-03,28878.53,False,24565.13250000015
40,71,2011-06-03,1817.7,False,24431.00000000015
3,13,2011-06-03,11916.02,False,17772.36250000015
2,31,2011-06-03,2835.28,False,11361.88250000015
6,55,2011-06-03,16633.34,False,8300.585000000148
6,6,2011-06-03,8764.82,False,10037.365000000149
14,58,2011-06-03,3635.0,False,7967.110000000149
45,11,2011-06-03,46492.51,False,18881.41750000015
28,52,2011-06-03,2174.78,False,15266.777500000151
1,48,2011-06-03,566.0,False,13217.072500000151
8,56,2011-06-03,8513.97,False,14436.815000000151
18,79,2011-06-03,24205.26,False,8865.002500000148
28,12,2011-06-03,3381.99,False,9166.80500000015
19,90,2011-06-03,60574.15,False,24168.84250000015
42,23,2011-06-03,80.47,False,22060.467500000148
22,87,2011-06-03,12918.36,False,19238.74250000015
32,92,2011-06-03,91657.2,False,41307.545000000144
18,67,2011-06-03,7826.98,False,28120.752500000148
45,7,2011-06-03,41043.49,False,38361.50750000015
39,33,2011-06-03,7164.37,False,36923.01000000015
11,20,2011-06-03,10933.35,False,16742.04750000015
35,81,2011-06-03,6355.85,False,16374.26500000015
23,85,2011-06-03,4427.0,False,7220.142500000149
24,82,2011-06-03,21090.93,False,10701.78250000015
1,11,2011-06-03,38594.85,False,17617.157500000147
40,94,2011-06-03,48557.28,False,28167.515000000145
23,9,2011-06-03,61473.86,False,42429.23000000015
31,67,2011-06-03,6453.18,False,38769.79250000015
16,16,2011-06-03,33068.12,False,37388.110000000146
30,4,2011-06-03,14490.9,False,28871.51500000015
1,27,2011-06-03,895.74,False,13726.985000000148
12,95,2011-06-03,47171.33,False,23906.52250000015
2,10,2011-06-03,40891.25,False,25862.305000000146
43,21,2011-06-03,1577.14,False,22633.86500000015
22,85,2011-06-03,2161.18,False,22950.225000000148
1,81,2011-06-03,31054.35,False,18920.98000000015
6,59,2011-06-03,169.9,False,8740.642500000147
28,35,2011-06-03,2745.88,False,9032.827500000147
14,26,2011-06-03,12498.59,False,11617.180000000148
39,11,2011-06-03,24627.0,False,10010.342500000148
27,20,2011-06-03,12185.82,False,13014.322500000148
41,1,2011-06-03,16970.53,False,16570.485000000146
2,46,2011-06-03,33994.8,False,21944.537500000148
7,13,2011-06-03,13275.12,False,19106.567500000147
24,10,2011-06-03,30883.59,False,23781.010000000148
35,59,2011-06-03,175.34,False,19582.212500000147
22,16,2011-06-03,69025.54,False,28339.897500000145
21,98,2011-06-03,97.1,False,25045.392500000147
23,10,2011-06-03,32870.35,False,25542.082500000146
16,81,2011-06-03,4193.6,False,26546.647500000145
9,95,2011-06-03,35907.5,False,18267.137500000143
41,41,2011-06-03,1015.83,False,18496.82000000014
37,21,2011-06-03,1847.38,False,10741.077500000145
43,31,2011-06-03,33.0,False,9700.927500000145
27,32,2011-06-03,10104.93,False,3250.2850000001454
16,80,2011-06-03,1.12,False,2996.6075000001456
17,41,2011-06-03,37.5,False,2544.1375000001453
30,8,2011-06-03,10709.59,False,5213.285000000145
27,38,2011-06-03,39076.63,False,12456.210000000145
5,3,2011-06-03,2468.49,False,13073.052500000143
25,3,2011-06-03,7203.45,False,14864.540000000145
41,34,2011-06-03,15725.4,False,16118.492500000146
41,33,2011-06-03,5454.6,False,7712.985000000146
13,6,2011-06-03,8784.93,False,9292.095000000147
39,83,2011-06-03,5300.96,False,8816.472500000145
22,92,2011-06-03,47855.02,False,16848.877500000144
2,7,2011-06-03,56592.98,False,29633.472500000145
28,17,2011-06-03,7742.23,False,29372.797500000142
24,95,2011-06-03,109971.57,False,55540.45000000014
13,3,2011-06-03,17129.56,False,47859.08500000015
12,36,2011-06-03,4263.0,False,34776.59000000015
24,92,2011-06-03,118412.27,False,62444.100000000144
12,34,2011-06-03,21706.67,False,40377.875000000146
11,92,2011-06-03,68962.42,False,53336.09000000014
22,6,2011-06-03,4963.48,False,53511.210000000145
43,95,2011-06-03,75907.34,False,42884.97750000014
18,41,2011-06-03,1189.0,False,37755.56000000014
27,40,2011-06-03,70728.43,False,38197.062500000146
17,45,2011-06-03,39.29,False,36966.01500000014
22,97,2011-06-03,4805.35,False,19190.517500000144
3,14,2011-06-03,2989.33,False,19640.600000000144
7,81,2011-06-03,5766.31,False,3400.0700000001457
16,25,2011-06-03,4912.32,False,4618.327500000145
32,8,2011-06-03,23779.5,False,9361.865000000145
35,58,2011-06-03,800.0,False,8814.532500000145
8,19,2011-06-03,420.34,False,7478.0400000001455
32,95,2011-06-03,87189.62,False,28047.365000000143
33,38,2011-06-03,11558.95,False,24992.227500000143
11,24,2011-06-03,6531.77,False,26425.170000000144
8,40,2011-06-03,35150.29,False,35107.65750000015
35,20,2011-06-03,11991.29,False,16308.075000000146
5,25,2011-06-03,2349.46,False,14005.702500000147
17,4,2011-06-03,25861.63,False,18838.167500000145
44,46,2011-06-03,6448.61,False,11662.747500000145
16,41,2011-06-03,1276.3,False,8984.000000000146
3,67,2011-06-03,2966.19,False,9138.182500000146
23,96,2011-06-03,18677.53,False,7342.157500000145
11,90,2011-06-03,47286.0,False,17551.505000000143
28,11,2011-06-03,13013.49,False,20485.802500000143
34,29,2011-06-03,1513.36,False,20122.595000000143
22,9,2011-06-03,31705.15,False,23379.500000000146
7,41,2011-06-03,688.6,False,11730.150000000145
22,5,2011-06-03,11772.69,False,11419.950000000146
15,59,2011-06-03,102.58,False,11067.255000000147
13,1,2011-06-03,34382.8,False,11736.667500000147
24,2,2011-06-03,44530.65,False,22697.180000000146
39,13,2011-06-03,54357.45,False,33343.37000000015
17,19,2011-06-03,3733.29,False,34251.047500000146
2,26,2011-06-03,8861.93,False,27870.830000000147
18,98,2011-06-03,183.38,False,16784.012500000146
34,4,2011-06-03,19309.6,False,8022.050000000146
2,60,2011-06-03,202.4,False,7139.327500000146
24,96,2011-06-03,19618.69,False,9828.517500000145
23,95,2011-06-03,65320.15,False,26112.710000000145
38,13,2011-06-03,9856.46,False,23749.425000000145
19,13,2011-06-03,32497.48,False,31823.195000000145
40,5,2011-06-03,16076.53,False,30937.655000000144
23,3,2011-06-03,12212.75,False,17660.805000000146
8,28,2011-06-03,259.45,False,15261.552500000145
33,41,2011-06-03,30.0,False,7144.682500000145
34,28,2011-06-03,139.65,False,3160.4625000001456
37,7,2011-06-03,1834.14,False,565.8100000001455
32,1,2011-06-03,16200.12,False,4550.9775000001455
3,6,2011-06-03,1522.76,False,4924.167500000145
28,31,2011-06-03,1820.76,False,5344.445000000145
1,52,2011-06-03,1956.52,False,5375.0400000001455
41,5,2011-06-03,19280.27,False,6145.077500000146
31,1,2011-06-03,13047.92,False,9026.367500000146
42,13,2011-06-03,14771.25,False,12263.990000000145
29,21,2011-06-03,3133.59,False,12558.257500000147
6,58,2011-06-03,2500.0,False,8363.190000000146
41,83,2011-06-03,3837.91,False,6060.6875000001455
14,93,2011-06-03,71572.63,False,20261.032500000147
10,5,2011-06-03,41583.6,False,29873.53500000015
17,72,2011-06-03,46731.52,False,40931.41500000015
7,72,2011-06-03,26286.98,False,46543.68250000015
23,97,2011-06-03,8003.92,False,30651.505000000143
45,59,2011-06-03,80.06,False,20275.620000000145
24,93,2011-06-03,46260.56,False,20157.880000000143
36,82,2011-06-03,4765.95,False,14777.622500000145
43,9,2011-06-03,200.19,False,12826.690000000144
1,79,2011-06-03,42896.37,False,23530.767500000147
45,33,2011-06-03,6266.77,False,13532.320000000145
6,35,2011-06-03,4798.88,False,13540.552500000147
39,36,2011-06-03,8879.6,False,15710.405000000146
43,74,2011-06-03,610.17,False,5138.855000000145
37,93,2011-06-03,21430.12,False,8929.692500000145
37,31,2011-06-03,12.0,False,7732.9725000001445
18,72,2011-06-03,45665.11,False,16929.350000000144
39,80,2011-06-03,11644.8,False,19688.007500000145
9,96,2011-06-03,4360.61,False,15420.630000000145
19,52,2011-06-03,1412.01,False,15770.632500000143
23,1,2011-06-03,20516.54,False,9483.490000000143
27,98,2011-06-03,11773.49,False,9515.662500000144
35,7,2011-06-03,41249.29,False,18737.832500000142
45,82,2011-06-03,11173.09,False,21178.102500000146
17,11,2011-06-03,12804.16,False,19250.007500000145
29,41,2011-06-03,973.5,False,16550.010000000144
28,56,2011-06-03,1333.96,False,6571.1775000001435
4,9,2011-06-03,45275.85,False,15096.867500000142
11,25,2011-06-03,12236.68,False,14954.997500000143
11,91,2011-06-03,41166.56,False,25003.262500000143
20,16,2011-06-03,105742.58,False,51105.41750000014
41,35,2011-06-03,2495.47,False,40410.32250000014
22,98,2011-06-03,368.94,False,37443.38750000014
30,6,2011-06-03,36.54,False,27160.882500000145
19,83,2011-06-03,3514.88,False,1603.9575000001419
35,44,2011-06-03,1661.9,False,1395.565000000142
40,74,2011-06-03,8872.39,False,3521.4275000001417
4,42,2011-06-03,8224.62,False,5568.447500000142
4,49,2011-06-03,5228.38,False,5996.822500000141
40,4,2011-06-03,27091.65,False,12354.260000000142
39,14,2011-06-03,19502.59,False,15011.810000000143
32,94,2011-06-03,52834.68,False,26164.325000000143
23,2,2011-06-03,69965.17,False,42348.52250000014
38,21,2011-06-03,1105.1,False,35851.88500000014
6,19,2011-06-03,2386.71,False,31572.91500000014
4,1,2011-06-03,25401.86,False,24714.710000000137
17,34,2011-06-03,6246.11,False,8784.945000000138
24,94,2011-06-03,67493.31,False,25381.997500000136
8,58,2011-06-03,2165.0,False,25326.570000000134
37,12,2011-06-03,77.56,False,18995.495000000134
4,19,2011-06-03,2355.36,False,18022.807500000134
7,21,2011-06-03,1261.23,False,1464.7875000001345
43,25,2011-06-03,439.5,False,1033.4125000001345
29,82,2011-06-03,8812.23,False,3217.0800000001345
24,1,2011-06-03,11523.39,False,5509.087500000134
45,74,2011-06-03,11721.27,False,8124.0975000001345
33,40,2011-06-03,5292.44,False,9337.332500000135
15,5,2011-06-03,9960.1,False,9624.300000000134
22,8,2011-06-03,36813.48,False,15946.822500000137
45,4,2011-06-03,25305.73,False,19342.937500000135
36,38,2011-06-03,15768.68,False,21961.997500000136
34,3,2011-06-03,5179.43,False,20766.830000000136
22,7,2011-06-03,38246.71,False,21125.137500000135
28,34,2011-06-03,17518.64,False,19178.365000000136
20,7,2011-06-03,66977.87,False,31980.662500000133
35,92,2011-06-03,28425.33,False,37792.137500000135
13,2,2011-06-03,76515.61,False,47359.362500000134
11,26,2011-06-03,9334.86,False,45313.41750000013
29,22,2011-06-03,5137.3,False,29853.275000000136
39,79,2011-06-03,43797.55,False,33696.33000000013
27,12,2011-06-03,4871.79,False,15785.375000000136
20,11,2011-06-03,66878.09,False,30171.182500000134
4,6,2011-06-03,6515.92,False,30515.837500000132
30,7,2011-06-03,936.62,False,19800.60500000013
22,93,2011-06-03,4636.03,False,19741.665000000132
22,11,2011-06-03,59782.81,False,17967.845000000132
43,72,2011-06-03,45.28,False,16350.185000000134
2,30,2011-06-03,5699.4,False,17540.880000000132
41,98,2011-06-03,8928.58,False,18614.017500000133
27,22,2011-06-03,16167.04,False,7710.075000000134
32,93,2011-06-03,31694.55,False,15622.392500000135
29,81,2011-06-03,5640.49,False,15607.665000000134
18,74,2011-06-03,23612.17,False,19278.562500000135
29,40,2011-06-03,29684.8,False,22658.002500000133
11,27,2011-06-03,1418.91,False,15089.092500000133
34,5,2011-06-03,20356.62,False,18768.125000000135
32,96,2011-06-03,2704.99,False,13541.330000000135
11,22,2011-06-03,12363.04,False,9210.890000000134
23,93,2011-06-03,3882.1,False,9826.687500000133
13,4,2011-06-03,43668.02,False,15654.537500000133
23,5,2011-06-03,24517.0,False,21107.540000000132
44,91,2011-06-03,18174.21,False,22560.33250000013
24,4,2011-06-03,33039.09,False,29849.580000000133
14,81,2011-06-03,44927.5,False,30164.450000000135
15,36,2011-06-03,3273.0,False,24853.450000000135
24,90,2011-06-03,69995.12,False,37808.677500000136
15,94,2011-06-03,-2.5,False,29548.280000000133
18,71,2011-06-03,5472.22,False,19684.460000000134
4,58,2011-06-03,6930.0,False,20598.710000000134
15,29,2011-06-03,4583.96,False,4245.920000000135
24,87,2011-06-03,29816.41,False,11700.647500000134
27,30,2011-06-03,7574.74,False,12226.277500000135
1,44,2011-06-03,3398.8,False,11343.477500000134
44,80,2011-06-03,4971.09,False,11440.260000000135
17,60,2011-06-03,299.2,False,4060.9575000001346
32,5,2011-06-03,13664.07,False,5583.290000000135
23,6,2011-06-03,6659.08,False,6398.360000000135
38,10,2011-06-03,335.4,False,5239.437500000135
44,90,2011-06-03,30504.32,False,12790.717500000133
35,56,2011-06-03,705.2,False,9551.000000000135
24,98,2011-06-03,9821.24,False,10341.540000000134
34,30,2011-06-03,2448.8,False,10869.890000000134
19,12,2011-06-03,8424.66,False,5349.975000000135
37,98,2011-06-03,5080.63,False,6443.832500000135
33,42,2011-06-03,40.2,False,3998.572500000135
14,80,2011-06-03,36836.2,False,12595.422500000135
6,36,2011-06-03,11423.0,False,13345.007500000134
12,40,2011-06-03,47657.63,False,23989.257500000134
12,98,2011-06-03,1013.33,False,24232.540000000135
8,41,2011-06-03,301.0,False,15098.740000000136
12,32,2011-06-03,8195.01,False,14291.742500000135
14,14,2011-06-03,18798.39,False,7076.932500000136
31,14,2011-06-03,18004.0,False,11324.600000000137
1,5,2011-06-03,16848.76,False,15461.540000000135
3,24,2011-06-03,2288.18,False,13984.832500000137
23,92,2011-06-03,64396.98,False,25384.480000000134
41,58,2011-06-03,8200.0,False,22933.480000000134
27,80,2011-06-03,29987.29,False,26218.112500000138
24,5,2011-06-03,20157.02,False,30685.32250000014
14,94,2011-06-03,75181.83,False,33381.535000000134
40,3,2011-06-03,5026.86,False,32588.25000000014
11,94,2011-06-03,43347.07,False,35928.19500000014
11,85,2011-06-03,2053.82,False,31402.39500000014
9,87,2011-06-03,16408.16,False,16708.97750000014
12,33,2011-06-03,8310.03,False,17529.77000000014
29,42,2011-06-03,4095.03,False,7716.7600000001385
34,27,2011-06-03,630.33,False,7360.887500000138
3,91,2011-06-03,390.19,False,3356.3950000001387
27,21,2011-06-03,6121.11,False,2809.165000000138
4,32,2011-06-03,11679.25,False,4705.220000000138
34,2,2011-06-03,34644.0,False,13208.637500000139
24,3,2011-06-03,6909.51,False,14838.467500000139
18,42,2011-06-03,6443.59,False,14919.087500000138
27,31,2011-06-03,3447.09,False,12861.047500000139
3,31,2011-06-03,606.7,False,4351.722500000138
5,23,2011-06-03,6850.09,False,4336.8675000001385
12,38,2011-06-03,45720.85,False,14156.182500000137
43,26,2011-06-03,-5.0,False,13293.16000000014
20,3,2011-06-03,10120.01,False,15671.48750000014
36,42,2011-06-03,104.94,False,13985.200000000139
8,18,2011-06-03,1.6,False,2555.3875000001403
45,27,2011-06-03,972.77,False,2799.83000000014
14,59,2011-06-03,308.86,False,347.0425000001401
4,93,2011-06-03,65880.64,False,16790.96750000014
2,28,2011-06-03,474.54,False,16909.202500000138
45,22,2011-06-03,6697.44,False,18340.37000000014
22,95,2011-06-03,65800.77,False,34713.34750000014
11,93,2011-06-03,33535.17,False,26626.98000000014
5,16,2011-06-03,12355.35,False,29597.182500000145
1,17,2011-06-03,5913.51,False,29401.200000000143
39,35,2011-06-03,2603.0,False,13601.757500000142
3,60,2011-06-03,167.2,False,5259.765000000142
6,4,2011-06-03,38354.47,False,11759.545000000142
24,91,2011-06-03,49775.93,False,22725.15000000014
6,5,2011-06-03,34213.15,False,30627.687500000142
18,97,2011-06-03,4068.56,False,31603.027500000142
16,67,2011-06-03,3447.04,False,22876.170000000144
11,23,2011-06-03,35893.4,False,19405.537500000144
12,94,2011-06-03,2619.09,False,11507.022500000141
40,98,2011-06-03,9465.96,False,12856.372500000143
22,10,2011-06-03,23094.95,False,17768.350000000144
35,25,2011-06-03,19149.93,False,13582.482500000142
31,22,2011-06-03,8014.03,False,14931.21750000014
22,4,2011-06-03,36266.47,False,21631.345000000143
11,87,2011-06-03,15808.45,False,19809.720000000143
44,81,2011-06-03,8308.44,False,17099.34750000014
6,56,2011-06-03,5502.57,False,16471.482500000144
39,16,2011-06-03,51983.2,False,20400.66500000014
3,23,2011-06-03,11340.32,False,19283.63250000014
22,94,2011-06-03,3521.31,False,18086.85000000014
4,96,2011-06-03,40227.95,False,26768.195000000138
36,80,2011-06-03,21597.95,False,19171.88250000014
27,11,2011-06-03,64816.2,False,32540.85250000014
39,38,2011-06-03,40338.27,False,41745.092500000144
28,5,2011-06-03,24259.54,False,37752.99000000014
23,4,2011-06-03,33092.33,False,40626.585000000145
35,80,2011-06-03,50.99,False,24435.282500000143
29,83,2011-06-03,695.48,False,14524.585000000145
30,5,2011-06-03,509.88,False,8587.170000000144
24,97,2011-06-03,23071.22,False,6081.892500000144
42,7,2011-06-03,535.28,False,6202.965000000143
17,40,2011-06-03,47365.44,False,17870.455000000144
9,30,2011-06-03,2382.52,False,18338.615000000143
43,94,2011-06-03,57054.1,False,26834.335000000145
44,38,2011-06-03,46907.93,False,38427.49750000014
31,8,2011-06-03,26759.51,False,33276.015000000145
35,79,2011-06-03,24644.13,False,38841.41750000014
41,10,2011-06-03,16486.05,False,28699.405000000144
39,81,2011-06-03,20406.77,False,22074.115000000143
36,17,2011-06-03,442.45,False,15494.850000000142
2,16,2011-06-03,60383.42,False,24429.672500000142
6,20,2011-06-03,13144.71,False,23594.33750000014
6,38,2011-06-03,68870.91,False,35710.37250000014
40,7,2011-06-03,21896.69,False,41073.93250000014
34,25,2011-06-03,5814.01,False,27431.580000000144
19,81,2011-06-03,22843.74,False,29856.337500000143
33,67,2011-06-03,474.59,False,12757.257500000142
11,67,2011-06-03,11200.17,False,10083.127500000142
37,85,2011-06-03,145.39,False,8665.972500000142
23,60,2011-06-03,44.0,False,2966.0375000001427
6,14,2011-06-03,27015.89,False,9601.362500000143
12,24,2011-06-03,8582.1,False,8946.845000000143
40,97,2011-06-03,21211.56,False,14213.387500000144
21,87,2011-06-03,7488.03,False,16074.395000000144
24,21,2011-06-03,5386.67,False,10667.090000000142
17,20,2011-06-03,4176.45,False,9565.677500000143
2,58,2011-06-03,20740.0,False,9447.787500000144
15,7,2011-06-03,28292.13,False,14648.812500000146
9,94,2011-06-03,276.26,False,13371.210000000145
12,4,2011-06-03,28288.94,False,19399.332500000142
1,55,2011-06-03,10291.31,False,16787.16000000014
34,23,2011-06-03,12956.89,False,12953.350000000142
8,44,2011-06-03,2820.1,False,13589.310000000143
36,90,2011-06-03,34242.22,False,15077.630000000143
30,10,2011-06-03,143.8,False,12540.752500000144
29,52,2011-06-03,731.09,False,9484.302500000143
34,34,2011-06-03,10546.97,False,11416.020000000144
11,34,2011-06-03,25853.42,False,9318.820000000143
30,2,2011-06-03,13361.96,False,12623.360000000142
43,38,2011-06-03,49572.6,False,24833.73750000014
14,83,2011-06-03,9646.54,False,24608.630000000143
12,54,2011-06-03,77.08,False,18164.545000000144
3,29,2011-06-03,1141.85,False,15109.517500000144
39,9,2011-06-03,29984.59,False,10212.515000000145
33,16,2011-06-03,511.26,False,7928.695000000143
23,20,2011-06-03,18430.06,False,12516.940000000144
22,24,2011-06-03,10568.46,False,14873.592500000144
22,67,2011-06-03,11060.41,False,10142.547500000142
6,41,2011-06-03,991.5,False,10262.607500000144
45,79,2011-06-03,13712.06,False,9083.107500000144
43,59,2011-06-03,140.51,False,6476.120000000144
9,34,2011-06-03,8842.85,False,5921.730000000143
44,92,2011-06-03,37329.56,False,15006.245000000143
45,2,2011-06-03,32532.02,False,19711.235000000142
12,90,2011-06-03,11386.29,False,22522.680000000146
40,9,2011-06-03,30702.31,False,27987.545000000144
24,22,2011-06-03,12187.74,False,21702.090000000146
20,17,2011-06-03,12911.72,False,16797.015000000145
18,58,2011-06-03,1930.0,False,14432.942500000145
40,80,2011-06-03,18525.48,False,11388.735000000142
25,12,2011-06-03,4076.38,False,9360.895000000144
12,55,2011-06-03,11549.92,False,9020.445000000143
35,60,2011-06-03,35.2,False,8546.745000000143
27,24,2011-06-03,12326.14,False,6996.910000000144
9,46,2011-06-03,10119.65,False,8507.727500000143
14,78,2011-06-03,1.0,False,5620.497500000143
29,72,2011-06-03,19702.77,False,10537.390000000145
24,59,2011-06-03,264.81,False,7522.0575000001445
9,3,2011-06-03,4164.37,False,6033.237500000144
33,94,2011-06-03,26315.53,False,12611.870000000145
32,85,2011-06-03,1877.08,False,8155.447500000144
17,44,2011-06-03,6541.28,False,9724.565000000142
13,11,2011-06-03,20978.73,False,13928.155000000143
45,81,2011-06-03,17123.77,False,11630.215000000144
23,59,2011-06-03,520.18,False,11290.990000000143
8,21,2011-06-03,4387.89,False,10752.642500000144
45,55,2011-06-03,3062.9,False,6273.685000000144
32,9,2011-06-03,26952.33,False,8730.825000000144
14,91,2011-06-03,79624.52,False,28506.910000000145
6,24,2011-06-03,6048.92,False,28922.167500000145
39,30,2011-06-03,4597.46,False,29305.807500000148
40,54,2011-06-03,44.5,False,22578.850000000144
14,67,2011-06-03,12247.44,False,5734.580000000145
19,71,2011-06-03,4655.83,False,5386.307500000146
25,10,2011-06-03,18660.8,False,8902.142500000144
42,74,2011-06-03,271.03,False,8958.775000000145
33,17,2011-06-03,217.17,False,5951.207500000145
39,67,2011-06-03,13266.75,False,8103.9375000001455
16,17,2011-06-03,7235.13,False,5247.520000000145
27,33,2011-06-03,12439.42,False,8289.617500000146
19,47,2011-06-03,79.0,False,8255.075000000146
15,83,2011-06-03,204.16,False,4989.427500000144
45,5,2011-06-03,7532.64,False,5063.805000000144
22,72,2011-06-03,44356.27,False,13043.017500000144
32,2,2011-06-03,50546.87,False,25659.985000000146
6,1,2011-06-03,17836.28,False,30068.015000000145
14,13,2011-06-03,55484.12,False,42055.88500000014
12,35,2011-06-03,3250.91,False,31779.545000000147
12,91,2011-06-03,7626.81,False,21049.530000000144
5,7,2011-06-03,9044.59,False,18851.607500000144
24,19,2011-06-03,109.75,False,5008.015000000144
2,41,2011-06-03,3648.0,False,5107.287500000144
18,81,2011-06-03,13354.62,False,6539.2400000001435
15,3,2011-06-03,6827.56,False,5984.982500000144
14,12,2011-06-03,6413.07,False,7560.812500000144
37,23,2011-06-03,56.89,False,6663.035000000144
43,92,2011-06-03,74338.15,False,21908.91750000014
9,23,2011-06-03,11300.99,False,23027.275000000143
23,18,2011-06-03,1.5,False,21424.38250000014
19,87,2011-06-03,15074.45,False,25178.77250000014
41,60,2011-06-03,440.0,False,6704.2350000001425
21,90,2011-06-03,10866.65,False,6595.6500000001415
34,10,2011-06-03,17651.35,False,11008.112500000141
31,17,2011-06-03,7786.94,False,9186.23500000014
27,19,2011-06-03,126.47,False,9107.852500000141
9,72,2011-06-03,26638.46,False,13050.80500000014
25,11,2011-06-03,25547.75,False,15024.90500000014
24,60,2011-06-03,105.6,False,13104.57000000014
1,82,2011-06-03,20885.95,False,18294.44000000014
16,59,2011-06-03,37.2,False,11644.12500000014
45,60,2011-06-03,105.6,False,5283.587500000141
22,71,2011-06-03,3714.93,False,6185.920000000141
18,36,2011-06-03,4763.91,False,2155.410000000141
5,27,2011-06-03,225.5,False,2202.4850000001406
24,20,2011-06-03,7575.61,False,4069.987500000141
39,98,2011-06-03,9662.88,False,5556.97500000014
11,14,2011-06-03,21758.81,False,9805.70000000014
7,12,2011-06-03,7916.83,False,11728.532500000141
28,1,2011-06-03,14746.93,False,13521.362500000141
29,34,2011-06-03,22002.81,False,16606.34500000014
23,67,2011-06-03,14863.43,False,14882.500000000142
27,37,2011-06-03,2118.37,False,13432.885000000142
35,90,2011-06-03,11265.06,False,12562.417500000141
8,60,2011-06-03,220.0,False,7116.71500000014
42,16,2011-06-03,2028.1,False,3907.88250000014
19,91,2011-06-03,47792.33,False,15326.37250000014
8,55,2011-06-03,5269.4,False,13827.45750000014
15,33,2011-06-03,5954.07,False,15260.97500000014
11,71,2011-06-03,9642.54,False,17164.58500000014
29,91,2011-06-03,5154.06,False,6505.01750000014
42,21,2011-06-03,1289.7,False,5510.09250000014
3,12,2011-06-03,2581.04,False,4666.83500000014
16,54,2011-06-03,33.88,False,2264.67000000014
22,23,2011-06-03,40595.15,False,11124.942500000141
39,44,2011-06-03,4387.27,False,11899.335000000141
23,19,2011-06-03,720.46,False,11434.190000000142
39,90,2011-06-03,79003.57,False,31176.61250000014
33,3,2011-06-03,166.97,False,21069.567500000143
39,45,2011-06-03,20.94,False,19977.985000000142
18,92,2011-06-03,38559.47,False,29437.73750000014
1,6,2011-06-03,4021.54,False,10692.23000000014
33,14,2011-06-03,1079.53,False,10920.370000000139
41,97,2011-06-03,21194.61,False,16213.787500000139
28,49,2011-06-03,9386.65,False,8920.582500000139
32,83,2011-06-03,3758.06,False,8854.712500000138
8,67,2011-06-03,4789.53,False,9782.212500000138
13,12,2011-06-03,8752.56,False,6671.700000000138
12,23,2011-06-03,35562.2,False,13215.587500000138
29,54,2011-06-03,4.0,False,12277.072500000137
41,46,2011-06-03,35032.51,False,19837.817500000136
28,13,2011-06-03,40958.16,False,27889.217500000137
5,6,2011-06-03,1190.53,False,19296.30000000014
15,92,2011-06-03,15414.54,False,23148.93500000014
25,14,2011-06-03,9724.02,False,16821.81250000014
42,5,2011-06-03,1224.96,False,6888.512500000139
24,24,2011-06-03,8339.88,False,8675.850000000139
23,55,2011-06-03,10440.2,False,7432.265000000139
5,11,2011-06-03,10505.48,False,7627.630000000138
1,31,2011-06-03,1506.78,False,7698.085000000137
7,16,2011-06-03,43043.45,False,16373.977500000137
11,59,2011-06-03,331.53,False,13846.810000000136
17,2,2011-06-03,41683.73,False,21641.372500000136
16,79,2011-06-03,5215.69,False,22568.600000000137
21,83,2011-06-03,91.26,False,11830.552500000138
22,59,2011-06-03,335.07,False,11831.437500000138
9,91,2011-06-03,1312.64,False,1738.6650000001382
24,56,2011-06-03,13133.43,False,3718.1000000001386
22,26,2011-06-03,10572.1,False,6338.310000000139
39,8,2011-06-03,38210.98,False,15807.28750000014
39,97,2011-06-03,26199.97,False,22029.12000000014
45,83,2011-06-03,908.88,False,18972.98250000014
8,54,2011-06-03,67.0,False,16346.707500000139
16,72,2011-06-03,23611.06,False,12696.72750000014
30,97,2011-06-03,13759.67,False,9586.652500000138
19,9,2011-06-03,34933.62,False,18092.83750000014
3,21,2011-06-03,1195.89,False,18375.06000000014
40,55,2011-06-03,6553.41,False,14110.64750000014
9,6,2011-06-03,2451.45,False,11283.592500000139
24,25,2011-06-03,18625.04,False,7206.4475000001385
21,82,2011-06-03,15186.99,False,10704.222500000138
25,16,2011-06-03,57566.78,False,23457.565000000137
6,8,2011-06-03,53998.96,False,36344.442500000136
